F|28364|16527001|2016-03-11|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|8a933eddacb5ca34f0ddb11ef27355
F|28331|16527001|2016-03-14|11:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|b4ffab1a5ddf764c2393bddaefc9be
F|28364|16527001|2016-03-15|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|57fd8a798ada8dca7ad4d54bd14140
F|28331|16527001|2016-03-16|11:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|687d6b0c48617b9fa16f7befabc13a
F|28331|16527001|2016-03-17|14:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|776dab5fdd54c6e5855006964c600e
F|28364|16527001|2016-03-18|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|d7029a2293106f10f1317d53ef3ca7
F|28331|16527001|2016-03-21|11:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|5e7135dd273998d0c161f2ca7ea490
F|28364|16527001|2016-03-22|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|1a3eb49557a48ea41a923e17897971
F|28331|16527001|2016-03-23|11:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|4dbb3c41f33155bd854b43af68d5df
F|28331|16527001|2016-03-24|14:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|32754484e54b23019df2ac99bf0111
F|28364|16527001|2016-03-25|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|7bbc381f29d717f490ec6cc2d0e655
F|28331|16527001|2016-03-28|11:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|5c929cb4678575020b472ada8dc48d
F|28364|16527001|2016-03-29|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|50d08905dda2a28460637c5d227aaf
F|28331|16527001|2016-03-30|11:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|8c1e755a3c5a4e4764052b9bd57160
F|28331|16527001|2016-03-31|14:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|f49e14cac8932a63c2e508098f995e
F|28364|16527001|2016-04-01|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|67e371c8ecd4b9cfb000653bada7c2
F|28331|16527001|2016-04-04|11:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|6c598c625e107dd01bd93b99294a7d
F|28364|16527001|2016-04-05|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|4e59b147604dbce87e1bfe279e1ccc
F|28331|16527001|2016-04-06|11:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|abfbd40aa31de4c97611ed781a425e
F|28331|16527001|2016-04-07|14:00:00|60|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|e902521bdcc5bedd88ddfbbfaa238d
F|28364|16527001|2016-04-08|08:30:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Elsie|H|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|80a21941da521efe5e822b41b15697
F|28363|10776001|2016-03-15|10:00:00|180|CompCare|Personal Care Assistant|Jeannette|N|(402) 930-4240|(402) 930-4240|Violet|H|13410 Blondo St #112 |Omaha|NE|68164|(402) 391-7346|Comments here|692ef4223982f0dfd6e44d2ee776b1
F|28363|10776001|2016-03-22|10:00:00|180|CompCare|Personal Care Assistant|Jeannette|N|(402) 930-4240|(402) 930-4240|Violet|H|13410 Blondo St #112 |Omaha|NE|68164|(402) 391-7346|Comments here|b82cd435d3c90e49096b16c13728fc
F|28363|10776001|2016-03-29|10:00:00|180|CompCare|Personal Care Assistant|Jeannette|N|(402) 930-4240|(402) 930-4240|Violet|H|13410 Blondo St #112 |Omaha|NE|68164|(402) 391-7346|Comments here|1d4a4b7a579aa6293f757ec05ee03b
F|28363|10776001|2016-04-05|10:00:00|180|CompCare|Personal Care Assistant|Jeannette|N|(402) 930-4240|(402) 930-4240|Violet|H|13410 Blondo St #112 |Omaha|NE|68164|(402) 391-7346|Comments here|8d836b948daeedc66f062186884899
F|28364|15256001|2016-03-15|10:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Annie|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|b0b88fda6bdddf3b837d0ce295ce96
F|28364|15256001|2016-03-22|10:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Annie|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|2583031ccd5d978a777fa90f3bb7cd
F|28364|15256001|2016-03-29|10:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Annie|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|4721548763cd4b51226b005c9a0cb3
F|28364|15256001|2016-04-05|10:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Annie|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|d21f14519022b5b07a89062f64eb54
F|28364|13827001|2016-03-11|08:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|0e0c88022a7dda38842500118aea11
F|28364|13827001|2016-03-14|15:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|7f1844ae7b7804c9a900ddd784e489
F|28364|13827001|2016-03-16|15:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|af6903312be281dd444d617bc31316
F|28364|13827001|2016-03-18|08:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|921f34723049aa1f5d63acec0dc099
F|28364|13827001|2016-03-21|15:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|b250bcdf8a11c3056e492ba47f8332
F|28364|13827001|2016-03-23|15:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|38a728bd4dfe17b50e3667c6d4e053
F|28364|13827001|2016-03-25|08:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|c2ba1785558fef8c7b328d8bcff7e6
F|28364|13827001|2016-03-28|15:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|575d2120becc1eff645fc67f59225c
F|28364|13827001|2016-03-30|15:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|636e265f52990145767afd7230dedf
F|28364|13827001|2016-04-01|08:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|bd1ddbea824f76d1cef804706d7554
F|28364|13827001|2016-04-04|15:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|077f257c46a09a834b63a5131dd2f4
F|28364|13827001|2016-04-06|15:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|50bbfa5ac233c5489546080e11793e
F|28364|13827001|2016-04-08|08:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Bernice|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|4e2bedc7f7f5069dc70e6ca8f267ce
F|28314|18618001|2016-03-14|09:00:00|60|CompCare|Personal Care Assistant|Franklin|M|(402) 930-4240|(402) 930-4240|Leroy|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|ffddf4c7a2169901e96baced6adb0d
F|28314|18618001|2016-03-17|09:00:00|60|CompCare|Personal Care Assistant|Franklin|M|(402) 930-4240|(402) 930-4240|Leroy|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|ea3673fd981121ee53e18d7d940aa4
F|28314|18618001|2016-03-21|09:00:00|60|CompCare|Personal Care Assistant|Franklin|M|(402) 930-4240|(402) 930-4240|Leroy|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|71ed4ab5b65f7b632bdf4a85eed493
F|28314|18618001|2016-03-24|09:00:00|60|CompCare|Personal Care Assistant|Franklin|M|(402) 930-4240|(402) 930-4240|Leroy|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|135f8164f9c6cd6157f2549c6894f5
F|28314|18618001|2016-03-28|09:00:00|60|CompCare|Personal Care Assistant|Franklin|M|(402) 930-4240|(402) 930-4240|Leroy|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|e2f1cc31e3d7cd8dea21d55130b97a
F|28314|18618001|2016-03-31|09:00:00|60|CompCare|Personal Care Assistant|Franklin|M|(402) 930-4240|(402) 930-4240|Leroy|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|182ad50547f3c45c2a5388eb80b3a3
F|28314|18618001|2016-04-04|09:00:00|60|CompCare|Personal Care Assistant|Franklin|M|(402) 930-4240|(402) 930-4240|Leroy|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|bcf062b0e029ccac3d08692b9a78d1
F|28314|18618001|2016-04-07|09:00:00|60|CompCare|Personal Care Assistant|Franklin|M|(402) 930-4240|(402) 930-4240|Leroy|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|866f69421aa135e5dfd14e0963eea2
F|23271|147179|2016-03-11|11:45:00|180|CompCare|HomeMaker|Nancy|E|(402) 930-4240|(402) 930-4240|Marlyne|J|7606 Seward |Omaha|NE|68114|(402) 397 2251|Comments here|f701fba2d90194902f30fe84fd4cfd
F|23271|147179|2016-03-18|11:45:00|180|CompCare|HomeMaker|Nancy|E|(402) 930-4240|(402) 930-4240|Marlyne|J|7606 Seward |Omaha|NE|68114|(402) 397 2251|Comments here|47e3c8c62b7c6de4d99ed7d4c9b4f6
F|23271|147179|2016-03-25|11:45:00|180|CompCare|HomeMaker|Nancy|E|(402) 930-4240|(402) 930-4240|Marlyne|J|7606 Seward |Omaha|NE|68114|(402) 397 2251|Comments here|252e424dabc0d9835828656ce00225
F|23271|147179|2016-04-01|11:45:00|180|CompCare|HomeMaker|Nancy|E|(402) 930-4240|(402) 930-4240|Marlyne|J|7606 Seward |Omaha|NE|68114|(402) 397 2251|Comments here|421d2aaa98acda83819f4ec8e78ae9
F|23271|147179|2016-04-08|11:45:00|180|CompCare|HomeMaker|Nancy|E|(402) 930-4240|(402) 930-4240|Marlyne|J|7606 Seward |Omaha|NE|68114|(402) 397 2251|Comments here|6f3e60bd03539a0d5c1d2c83fd1968
F|28364|17020001|2016-03-17|14:30:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Nettye|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|5a4243957b067a67bbbd62709769d4
F|28364|17020001|2016-03-24|14:30:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Nettye|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|0da78b37eca50a4d3a245dd44a35b1
F|28364|17020001|2016-03-31|14:30:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Nettye|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|1316d83b116b1ea29455224b06d51e
F|28364|17020001|2016-04-07|14:30:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Nettye|J|1702 North 16th Street |Council Bluffs|IA|51501|(712) 256-7223|Comments here|bb7481de883aecd5ae0f8a828cd028
F|23628|4771001|2016-03-11|07:30:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|d300b95f1e1b8b091e4cbb24441d1f
F|23628|4771001|2016-03-11|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|375706731511d8bf63fa34cbabd2e8
F|28364|4771001|2016-03-12|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|f2cd318b49511f5cc242415611bc8e
F|23628|4771001|2016-03-14|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|8bd759a8fb90fece132762c7e16db1
F|28364|4771001|2016-03-14|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|4ef10224dc14f3df762e42978a1cd9
F|28364|4771001|2016-03-15|17:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|eedd1e5c199819dc5f0639366f2f0d
F|28184|4771001|2016-03-15|07:30:00|60|CompCare|Personal Care Assistant|Erin|S|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|31045ca8ecbea7af72102746663948
F|23628|4771001|2016-03-16|07:30:00|180|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|7e0d9ac9a1672a58b31eb65200b062
F|28364|4771001|2016-03-16|17:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|8894a16e1d71b78623890bb4359152
F|23628|4771001|2016-03-17|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|1ed8d03ffef96661d9a9078ca6f218
F|28364|4771001|2016-03-17|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|6f841bb0c4609b46f4d04c13febe5b
F|23628|4771001|2016-03-18|07:30:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|2ef693818d8f229378d965d050291a
F|23628|4771001|2016-03-18|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|9f8ca8e3279e9d9de8a309095091ff
F|23628|4771001|2016-03-19|09:00:00|120|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|53c2269eb2b5d9125646e82caa5437
F|23628|4771001|2016-03-21|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|a3e7d60960e05857dee7a3972399e4
F|28364|4771001|2016-03-21|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|3acff0eaf840c282848d63bcd972a7
F|28364|4771001|2016-03-22|17:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|c0952796d3ac945d7b5c4a4eee96bc
F|28184|4771001|2016-03-22|07:30:00|60|CompCare|Personal Care Assistant|Erin|S|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|e7297a2197a6edeed7acfab7bceb15
F|23628|4771001|2016-03-23|07:30:00|180|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|48ea9fc15520070b9b1dcae5ee7b4b
F|28364|4771001|2016-03-23|17:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|fef28acf7bac823416f15793cc0a1d
F|23628|4771001|2016-03-24|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|1638903dae161625770d62d3a01411
F|28364|4771001|2016-03-24|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|016cd3ccd5e1988116b696eeddb670
F|23628|4771001|2016-03-25|07:30:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|e157e82e5c0e6b671e22c2a4fee39f
F|23628|4771001|2016-03-25|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|db11c505fc3d1c8f6c0974d66ec6bd
F|28378|4771001|2016-03-26|09:00:00|120|CompCare|Personal Care Assistant|Robin|J|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|a3fd9ecc80eb55b8a665804c97d9b5
F|23628|4771001|2016-03-28|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|5acc7c5b8b5d0f50bce683c8083dc6
F|28364|4771001|2016-03-28|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|6cb92f2f6960a24a8d95da38edf951
F|28364|4771001|2016-03-29|17:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|49a7327d12a710b911c6bd7f5ac692
F|28184|4771001|2016-03-29|07:30:00|60|CompCare|Personal Care Assistant|Erin|S|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|58266594ff7b64ab82eac8ff77af62
F|23628|4771001|2016-03-30|07:30:00|180|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|6ef6bc76140ab03e592b7aa836ea27
F|28364|4771001|2016-03-30|17:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|46f85fe0fc718097dcc23e654840e2
F|23628|4771001|2016-03-31|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|28c48501cf46b5fd701963cc5ce0eb
F|28364|4771001|2016-03-31|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|2cb6017bfe8c191316766af6c4bd25
F|23628|4771001|2016-04-01|07:30:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|3c9633b73ca468f706a47896893028
F|23628|4771001|2016-04-01|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|448e7f2b80852ca1d0c9f2e43760bf
F|28331|4771001|2016-04-02|09:00:00|120|CompCare|Personal Care Assistant|Bridgett|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|a4a268a4044f35d2d6709a9d1efe27
F|23628|4771001|2016-04-04|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|da1d9e149378d6dec5e9847ef15ab5
F|28364|4771001|2016-04-04|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|1ded824ec9cfac41145b2cda720f15
F|28364|4771001|2016-04-05|17:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|37dda65e2161d0e01c0a4519bd8d04
F|28184|4771001|2016-04-05|07:30:00|60|CompCare|Personal Care Assistant|Erin|S|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|ff6a0fe16ebfe2ac01b625b8937d26
F|23628|4771001|2016-04-06|07:30:00|180|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|7414de49fef8995a232ff7836b694a
F|28364|4771001|2016-04-06|17:00:00|60|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|cf6a16aef2d76440a74c9f6237935b
F|23628|4771001|2016-04-07|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|0520a1ab758753fea4c395b9a84942
F|28364|4771001|2016-04-07|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|bdee5e6fef742030fe4ccda3dcbe03
F|23628|4771001|2016-04-08|07:30:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|6d773f6d831acada03174cce03a60c
F|23628|4771001|2016-04-08|17:00:00|60|CompCare|Personal Care Assistant|Tracy|B|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|82edbee24c714ab70f90744bf7ccf9
F|28364|4771001|2016-04-09|09:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Therese|J|6663 Sorensen Parkway |Omaha|NE|68152|(402) 453-6869|Comments here|31bd80555ba7a6cc275fc65201a48d
F|28364|8467001|2016-03-11|10:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Barbara|K|7100 W Center Road |Omaha|NE|68106|(402) 506-9107|Comments here|b3f052f6269c18b303f55922124641
F|28364|8467001|2016-03-14|12:00:00|120|CompCare|Personal Care Assistant|Kristen|L|(402) 930-4240|(402) 930-4240|Barbara|K|7100 W Center Road |Omaha|NE|68106|(402) 506-9107|Comments here|2763e43acef30724fb725c14251c9a
